ApsimVersion = 7.7
Title = swcon_ApsimVYc11
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     24/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     25/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     26/09/2009          0.000          0.000          0.171          0.171          0.172          0.172          0.173          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     27/09/2009          0.000          0.000          0.170          0.171          0.172          0.172          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     28/09/2009          0.000          0.000          0.170          0.171          0.172          0.172          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     29/09/2009          0.000          0.000          0.170          0.171          0.171          0.172          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     30/09/2009          0.000          0.000          0.170          0.171          0.171          0.172          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     01/10/2009          0.000          0.000          0.170          0.171          0.171          0.172          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     02/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     03/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     04/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     05/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     06/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     07/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     08/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     09/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     10/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     11/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     12/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     13/10/2009          0.000          0.000          0.170          0.170          0.171          0.171          0.172          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
